"@timestamp","system.memory.used.pct","agent.hostname"
"Oct 6, 2021 @ 14:36:00.150","24.39%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:59.167","24.89%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:59.150","24.37%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:58.167","24.84%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:58.150","24.32%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:57.167","24.82%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:57.150","24.32%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:56.167","24.78%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:56.150","24.32%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:55.167","24.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:55.150","24.31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:54.167","24.73%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:54.150","24.31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:53.167","24.65%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:53.150","24.23%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:52.167","24.59%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:52.150","24.2%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:51.167","24.56%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:51.150","24.2%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:50.167","24.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:50.150","24.19%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:49.167","24.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:49.150","24.18%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:48.167","24.31%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:48.150","24.17%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:47.167","24.3%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:47.150","24.17%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:46.167","24.27%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:46.150","24.15%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:45.167","24.23%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:45.150","24.15%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:44.167","24.18%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:44.150","24.15%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:43.167","24.07%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:43.150","24.13%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:42.167","24.05%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:42.150","24.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:41.167","23.99%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:41.150","24.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:40.167","23.98%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:40.150","24.07%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:39.167","23.95%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:39.150","24.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:38.167","23.87%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:38.150","24.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:37.167","23.84%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:37.150","24%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:36.167","23.83%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:36.150","23.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:35.167","23.82%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:35.150","23.95%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:34.167","23.82%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:34.150","23.93%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:33.167","23.77%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:33.150","23.88%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:32.167","23.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:32.150","23.85%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:31.167","23.74%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:31.150","23.83%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:30.167","23.74%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:30.150","23.8%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:29.167","23.71%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:29.150","23.76%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:28.167","23.69%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:28.150","23.68%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:27.167","23.66%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:27.150","23.55%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:26.167","23.66%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:26.150","23.5%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:25.167","23.65%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:25.150","23.48%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:24.167","23.64%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:24.150","23.45%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:23.167","23.64%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:23.150","23.42%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:22.167","23.63%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:22.150","23.34%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:21.167","23.61%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:21.150","23.29%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:20.167","23.6%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:20.150","23.27%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:19.167","23.58%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:19.150","23.26%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:18.167","23.57%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:18.150","23.23%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:17.167","23.55%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:17.150","23.18%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:16.167","23.53%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:16.150","23.15%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:15.167","23.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:15.150","23.15%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:14.167","23.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:14.150","23.15%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:13.167","23.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:13.150","23.14%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:12.167","23.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:12.150","23.11%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:11.167","23.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:11.150","23.07%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:10.167","23.38%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:10.150","23.07%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:09.167","23.33%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:09.150","23.05%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:08.167","23.29%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:08.150","23.05%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:07.167","23.23%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:07.150","23.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:06.167","23.18%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:06.150","23.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:05.167","23.08%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:05.150","23%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:04.167","22.97%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:04.150","23%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:03.167","22.94%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:03.150","22.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:02.167","22.91%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:02.150","22.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:01.167","22.89%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:01.150","22.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:35:00.167","22.84%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:35:00.150","22.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:59.167","22.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:59.150","22.95%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:58.167","22.72%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:58.150","22.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:57.167","22.71%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:57.150","22.93%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:56.167","22.68%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:56.150","22.91%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:55.167","22.63%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:55.150","22.89%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:54.167","22.58%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:54.151","22.88%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:53.167","22.58%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:53.150","22.87%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:52.167","22.58%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:52.150","22.84%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:51.167","22.57%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:51.150","22.84%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:50.167","22.53%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:50.150","22.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:49.167","22.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:49.150","22.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:48.167","22.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:48.150","22.74%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:47.167","22.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:47.150","22.72%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:46.167","22.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:46.150","22.67%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:45.167","22.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:45.150","22.61%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:44.167","22.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:44.150","22.5%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:43.167","22.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:43.150","22.43%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:42.167","22.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:42.150","22.41%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:41.167","22.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:41.150","22.38%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:40.167","22.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:40.150","22.36%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:39.167","22.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:39.150","22.34%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:38.167","22.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:38.150","22.28%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:37.167","22.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:37.150","22.21%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:36.167","22.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:36.150","22.2%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:35.167","22.4%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:35.150","22.2%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:34.167","22.4%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:34.150","22.19%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:33.167","22.36%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:33.150","22.15%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:32.167","22.34%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:32.150","22.09%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:31.167","22.31%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:31.150","22.09%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:30.167","22.3%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:30.150","22.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:29.167","22.27%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:29.150","22.07%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:28.167","22.24%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:28.150","22.06%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:27.167","22.21%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:27.150","22.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:26.167","22.17%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:26.150","22.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:25.167","22.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:25.150","22.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:24.167","22.1%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:24.150","22.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:23.167","22.07%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:23.150","22%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:22.167","21.98%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:22.150","21.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:21.167","21.88%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:21.150","21.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:20.167","21.83%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:20.150","21.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:19.167","21.82%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:19.150","21.95%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:18.167","21.8%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:18.150","21.95%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:17.167","21.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:17.150","21.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:16.167","21.66%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:16.150","21.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:15.167","21.66%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:15.150","21.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:14.167","21.65%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:14.150","21.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:13.167","21.63%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:13.150","21.9%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:12.167","21.6%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:12.150","21.89%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:11.167","21.73%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:11.150","21.87%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:10.167","21.54%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:10.150","21.86%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:09.167","21.53%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:09.150","21.83%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:08.167","21.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:08.150","21.8%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:07.167","21.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:07.150","21.8%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:06.167","21.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:06.150","21.78%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:05.167","21.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:05.150","21.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:04.167","21.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:04.150","21.76%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:03.167","21.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:03.150","21.75%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:02.167","21.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:02.150","21.72%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:01.167","21.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:01.150","21.69%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:34:00.167","21.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:34:00.150","21.65%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:59.167","21.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:59.150","21.62%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:58.167","21.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:58.150","21.55%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:57.167","21.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:57.151","21.45%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:56.167","21.43%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:56.150","21.41%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:55.167","21.43%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:55.150","21.4%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:54.167","21.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:54.150","21.38%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:53.167","21.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:53.150","21.35%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:52.168","21.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:52.150","21.26%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:51.167","21.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:51.150","21.23%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:50.167","21.4%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:50.150","21.21%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:49.167","21.39%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:49.150","21.21%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:48.167","21.38%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:48.150","21.19%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:47.167","21.33%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:47.150","21.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:46.167","21.28%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:46.150","21.05%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:45.167","21.26%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:45.150","21.05%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:44.167","21.24%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:44.150","21.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:43.167","21.22%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:43.150","21.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:42.167","21.19%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:42.150","21%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:41.167","21.17%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:41.150","20.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:40.167","21.12%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:40.150","20.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:39.167","21.11%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:39.150","20.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:38.167","21.07%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:38.150","20.95%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:37.167","21.01%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:37.150","20.93%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:36.167","20.89%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:36.150","20.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:35.167","20.86%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:35.150","20.93%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:34.167","20.85%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:34.150","20.93%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:33.167","20.8%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:33.150","20.9%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:32.167","20.77%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:32.150","20.89%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:31.167","20.69%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:31.150","20.89%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:30.167","20.66%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:30.150","20.88%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:29.167","20.65%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:29.150","20.88%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:28.167","20.63%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:28.150","20.86%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:27.167","20.62%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:27.150","20.84%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:26.167","20.6%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:26.151","20.83%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:25.167","20.55%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:25.150","20.81%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:24.167","20.55%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:24.150","20.8%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:23.167","20.55%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:23.150","20.78%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:22.167","20.55%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:22.150","20.75%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:21.167","20.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:21.150","20.72%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:20.167","20.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:20.150","20.71%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:19.167","20.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:19.150","20.69%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:18.167","20.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:18.150","20.68%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:17.167","20.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:17.150","20.66%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:16.167","20.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:16.150","20.63%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:15.167","20.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:15.150","20.62%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:14.167","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:14.151","20.52%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:13.167","20.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:13.150","20.43%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:12.167","20.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:12.150","20.42%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:11.167","20.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:11.150","20.55%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:10.167","20.43%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:10.150","20.39%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:09.167","20.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:09.150","20.36%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:08.167","20.38%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:08.150","20.26%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:07.167","20.35%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:07.150","20.2%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:06.167","20.34%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:06.150","20.19%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:05.167","20.34%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:05.150","20.18%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:04.167","20.32%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:04.150","20.15%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:03.167","20.3%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:03.150","20.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:02.167","20.27%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:02.150","20.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:01.167","20.26%","ip-172-31-14-6"
